"ID","Location","Season","Field","Plot","Field_sampling_date","Species","Planting_Date","Termination_Date","Fresh_Total_BM_kG_ha","Dry_Total_BM_kG_ha","Plant_water_content","Avg_pct_gc","Latitude","Longitude","Source_FQ","Carbohydrate_Perc_Norm","Cellulose_Perc_Norm","Lignin_Perc_Norm","NIRCP","NIRADF","NIRNDF","NIRNFC","Percent_N_NIRS"
"05109","BARC","2021-2022","APU_1","109","2022-05-02","CerealRye","2021-10-02","2022-06-02",7375.328084,1618.547682,78.05456702,39.47833,39.01516,-76.8948,"FQ_5_2_22_JJ22-10251.csv",46.47,50.56,2.97,12.01,29.52,55.22,28.24,1.9216
"0211","BARC","2021-2022","1_37","11","2022-02-11","Triticale","2021-09-29","2022-04-20",7716.535433,1935.258093,74.92063492,74.03555556,39.02269,-76.8994,"FQ_5_2_22_JJ22-10251.csv",64.47468792,33.05280109,2.472510982,18.9853153,18.9924965,38.9872131,32.97533942,3.037650448
"1111","BARC","2022-2023","2_32C","11","2022-11-21","Triticale","2022-09-21","2023-04-20",2579.177603,631.6710411,75.50881954,66.38,39.02819986,-76.88923546,"PSA-N_Decomp.xlsx",70.83,26.89,2.28,12.67,20.81,34.47,40.86,2.0272
"1211","BARC","2022-2023","2_32C","11","2022-12-19","Triticale","2022-09-21","2023-04-20",1931.75853,663.1671041,65.67028986,31.73,39.02819986,-76.88923546,"PSA-N_Decomp.xlsx",67.1,28.83,4.06,6.77,31.7,41.3,29.63,1.0832
"0311","BARC","2022-2023","2_32C","11","2023-03-22","Triticale","2022-09-21","2023-04-20",2180.227472,575.6780402,73.59550562,42.15,39.02819986,-76.88923546,"4456-4584 4950.xlsx",NA,NA,2.2781351,20.8449593,20.4647141,37.2270126,34.33919018,3.335193488
"05110","BARC","2021-2022","APU_1","110","2022-05-02","CerealRye","2021-10-02","2022-06-02",6272.965879,1408.573928,77.54532775,33.73333,39.01502,-76.8952,"FQ_5_2_22_JJ22-10251.csv",46.25,50.73,3.01,9.53,29.69,55.48,31.17,1.5248
"05111","BARC","2021-2022","APU_1","111","2022-05-02","CerealRye","2021-10-02","2022-06-02",13900.26247,3259.84252,76.54833837,50.15,39.01439,-76.8946,"FQ_5_2_22_JJ22-10251.csv",40.64,55.61,3.75,6.5,34.1,61.24,30.59,1.04
"05112","BARC","2021-2022","APU_1","112","2022-05-02","CerealRye","2021-10-02","2022-06-02",7163.604549,1742.782152,75.6717147,32.09,39.01411,-76.8944,"FQ_5_2_22_JJ22-10251.csv",46.56,49.85,3.59,6.8,30.27,55.26,35.76,1.088
"05113","BARC","2021-2022","SD_5","113","2022-05-02","CrimsonClover-CerealRye","2021-09-20","2022-06-24",0,3317.585302,NA,69.78,39.01311,-76.946,"FQ_5_2_22_JJ22-10251.csv",48,44.56,7.45,10.29,38.41,53.7,31.3,1.6464
"05114","BARC","2021-2022","SD_5","114","2022-05-02","CrimsonClover-CerealRye","2021-09-20","2022-06-24",17959.75503,3219.59755,82.07326578,57.79667,39.01344,-76.9463,"FQ_5_2_22_JJ22-10251.csv",56.16,34.1,9.74,14.07,38.41,46.38,31.13,2.2512
"05115","BARC","2021-2022","SD_5","115","2022-05-02","CrimsonClover-CerealRye","2021-09-20","2022-06-24",20612.42345,4358.705162,78.85398981,71.92833,39.01364,-76.9458,"FQ_5_2_22_JJ22-10251.csv",46.52,45.45,8.03,10.54,39.36,55.04,28.73,1.6864
"05116","BARC","2021-2022","SD_5","116","2022-05-02","CrimsonClover-CerealRye","2021-09-20","2022-06-24",45718.28521,6654.418198,85.44473362,80.04286,39.01329,-76.9454,"FQ_5_2_22_JJ22-10251.csv",42.32,46.96,10.72,10.51,45,58.4,22.16,1.6816
"05117","BARC","2021-2022","SD_5","117","2022-05-02","CrimsonClover-CerealRye","2021-09-20","2022-06-24",13223.09711,2911.636045,77.98068016,58.20667,39.01299,-76.9463,"FQ_5_2_22_JJ22-10251.csv",43.71,47.66,8.63,10.11,40.49,57.54,25.86,1.6176
"05118","BARC","2021-2022","5_11_12","118","2022-05-02","Wheat","2021-10-08","2022-06-29",9720.034996,2246.71916,76.88568857,59.015,39.02244,-76.8332,"FQ_5_2_22_JJ22-10251.csv",53.59,44.1,2.31,15.6,25.56,48.45,30.56,2.496
"05119","BARC","2021-2022","5_11_12","119","2022-05-02","Wheat","2021-10-08","2022-06-29",13478.56518,3128.608924,76.78826431,69.3,39.02261,-76.8336,"FQ_5_2_22_JJ22-10251.csv",54.26,43.67,2.06,15.1,24.79,47.78,32.13,2.416
"0212","BARC","2021-2022","1_37","12","2022-02-11","Triticale","2021-09-29","2022-04-20",6276.465442,1665.791776,73.45971564,78.101,39.02232,-76.8994,"FQ_5_2_22_JJ22-10251.csv",66.06787095,31.27854048,2.653588574,20.6335239,18.4557571,37.8371162,31.55958973,3.301363824
"1112","BARC","2022-2023","2_32C","12","2022-11-21","Triticale","2022-09-21","2023-04-20",5721.784777,1097.112861,80.82568807,79.41,39.02847613,-76.8885768,"PSA-N_Decomp.xlsx",70.74,27.6,1.66,15.91,19.03,34.28,38.56,2.5456
"1212","BARC","2022-2023","2_32C","12","2022-12-19","Triticale","2022-09-21","2023-04-20",4348.206474,1242.344707,71.42857143,47.35,39.02847613,-76.8885768,"PSA-N_Decomp.xlsx",72.88,24.89,2.23,11.01,22.16,33.14,43.16,1.7616
"0312","BARC","2022-2023","2_32C","12","2023-03-22","Triticale","2022-09-21","2023-04-20",4195.975503,1251.093613,70.18348624,48.28,39.02847613,-76.8885768,"4456-4584 4950.xlsx",NA,NA,2.3266661,17.5705605,23.1142921,41.5215416,34.57721271,2.81128968
"05120","BARC","2021-2022","5_11_12","120","2022-05-02","Wheat","2021-10-08","2022-06-29",15336.8329,3522.309711,77.03365659,76.34,39.02239,-76.8343,"FQ_5_2_22_JJ22-10251.csv",56.7,40.94,2.35,14.02,23.73,45.31,36.97,2.2432
"05121","BARC","2021-2022","5_11_12","121","2022-05-02","Wheat","2021-10-08","2022-06-29",7917.76028,2153.980752,72.79558011,62.43833,39.02024,-76.8337,"FQ_5_2_22_JJ22-10251.csv",56,41.42,2.57,13.26,22.42,45.9,37.89,2.1216
"05122","BARC","2021-2022","5_11_12","122","2022-05-02","Wheat","2021-10-08","2022-06-29",10491.68854,2937.882765,71.99799867,59,39.02004,-76.8333,"FQ_5_2_22_JJ22-10251.csv",59.58,37.61,2.81,13.64,21.12,42.63,39.29,2.1824
"05123","BARC","2021-2022","5_9","123","2022-05-02","Wheat","2021-10-07","2022-07-11",30524.93438,7270.341207,76.18228719,91.61167,39.02156,-76.8472,"FQ_5_2_22_JJ22-10251.csv",50.38,46.96,2.66,10.43,27.75,51.43,36.38,1.6688
"05124","BARC","2021-2022","5_9","124","2022-05-02","Wheat","2021-10-07","2022-07-11",34019.24759,7823.272091,77.00339471,91.49667,39.02184,-76.8472,"FQ_5_2_22_JJ22-10251.csv",48.18,49.13,2.7,11.28,28.27,53.63,33.13,1.8048
"05125","BARC","2021-2022","5_9","125","2022-05-02","Wheat","2021-10-07","2022-07-11",27825.02187,6871.391076,75.30499308,91.12167,39.02192,-76.8469,"FQ_5_2_22_JJ22-10251.csv",54.49,42.82,2.68,10.35,24.92,47.33,40.25,1.656
"05126","BARC","2021-2022","5_9","126","2022-05-02","Wheat","2021-10-07","2022-07-11",37553.80577,8680.664917,76.88472649,92.93667,39.02154,-76.8469,"FQ_5_2_22_JJ22-10251.csv",48.62,47.86,3.52,9.82,29.37,53.17,34.43,1.5712
"05127","BARC","2021-2022","5_9","127","2022-05-02","Wheat","2021-10-07","2022-07-11",25926.50919,6579.177603,74.623743,80.84333,39.02039,-76.8469,"FQ_5_2_22_JJ22-10251.csv",52.48,45.19,2.32,6.61,26.98,49.34,42.11,1.0576
"05128","BARC","2021-2022","SE_14","128","2022-05-02","Barley","2021-10-02","2022-09-13",16486.4392,4633.420822,71.89556357,87.53167,39.01095,-76.9414,"FQ_5_2_22_JJ22-10251.csv",43.19,52.67,4.14,7.09,33.04,58.62,32.77,1.1344
"05129","BARC","2021-2022","SE_14","129","2022-05-02","Barley","2021-10-02","2022-09-13",11802.27472,3044.619423,74.20311342,79.84167,39.01111,-76.9412,"FQ_5_2_22_JJ22-10251.csv",43.55,51.45,5,8.06,35.22,57.92,29.79,1.2896
"0213","BARC","2021-2022","1_37","13","2022-02-11","Triticale","2021-09-29","2022-04-20",7445.319335,1924.759405,74.1480611,78.03444444,39.02196,-76.8994,"FQ_5_2_22_JJ22-10251.csv",64.43945541,32.910697,2.649847589,18.9503403,19.5705128,38.9858932,33.05268062,3.032054448
"1113","BARC","2022-2023","2_32C","13","2022-11-21","Triticale","2022-09-21","2023-04-20",3198.600175,775.1531059,75.76586433,71.22,39.0282175,-76.88823316,"PSA-N_Decomp.xlsx",68.68,28.94,2.38,13.64,20.74,36.3,38.16,2.1824
"1213","BARC","2022-2023","2_32C","13","2022-12-19","Triticale","2022-09-21","2023-04-20",2402.449694,761.1548556,68.3175528,31.92,39.0282175,-76.88823316,"PSA-N_Decomp.xlsx",73.1,23.97,2.93,10.23,21.59,32.4,45.74,1.6368
"0313","BARC","2022-2023","2_32C","13","2023-03-22","Triticale","2022-09-21","2023-04-20",2379.702537,694.6631671,70.80882353,40.96,39.0282175,-76.88823316,"4456-4584 4950.xlsx",NA,NA,2.2908471,19.2879162,22.5168991,40.5755997,31.90527798,3.086066592
"05130","BARC","2021-2022","SE_14","130","2022-05-02","Barley","2021-10-02","2022-09-13",17669.29134,4698.16273,73.41057635,82.74571,39.01127,-76.9409,"FQ_5_2_22_JJ22-10251.csv",42.31,53.2,4.49,8.01,33.53,59.49,31.02,1.2816
"0214","BARC","2021-2022","1_37","14","2022-02-11","Triticale","2021-09-29","2022-04-20",13685.03937,3100.612423,77.34305076,82.77,39.02212,-76.9001,"FQ_5_2_22_JJ22-10251.csv",55.56668199,42.00496927,2.428348739,16.3419819,25.5350037,46.8330231,28.62016372,2.614717104
"1114","BARC","2022-2023","2_32C","14","2022-11-21","Triticale","2022-09-21","2023-04-20",4899.387577,1020.122485,79.17857143,83.05,39.02846629,-76.88960737,"PSA-N_Decomp.xlsx",65.66,31.96,2.37,15.33,22.13,38.92,33.64,2.4528
"1214","BARC","2022-2023","2_32C","14","2022-12-19","Triticale","2022-09-21","2023-04-20",3284.339458,946.631671,71.17741076,55.41,39.02846629,-76.88960737,"PSA-N_Decomp.xlsx",74.31,23.05,2.64,12.45,19.35,30.92,45.83,1.992
"0314","BARC","2022-2023","2_32C","14","2023-03-22","Triticale","2022-09-21","2023-04-20",4159.230096,1153.105862,72.27597812,51.54,39.02846629,-76.88960737,"4456-4584 4950.xlsx",NA,NA,2.374501,15.8347569,24.3440094,43.0110397,34.17240908,2.533561104
"0215","BARC","2021-2022","1_37","15","2022-02-11","Triticale","2021-09-29","2022-04-20",6082.23972,1632.545932,73.15880322,67.47777778,39.02287,-76.899,"FQ_5_2_22_JJ22-10251.csv",63.13206802,34.05637013,2.811561855,20.3284359,20.0512123,40.3512459,29.71341361,3.252549744
"1115","BARC","2022-2023","2_32C","15","2022-11-21","Triticale","2022-09-21","2023-04-20",7674.540682,1426.071741,81.41814865,82.97,39.02845758,-76.88999745,"PSA-N_Decomp.xlsx",69.21,28.65,2.14,17.47,19.37,35.97,34.25,2.7952
"1215","BARC","2022-2023","2_32C","15","2022-12-19","Triticale","2022-09-21","2023-04-20",NA,1494.313211,NA,54.45,39.02845758,-76.88999745,"PSA-N_Decomp.xlsx",69.99,27.44,2.58,10.06,26.47,36.28,39.1,1.6096
"0315","BARC","2022-2023","2_32C","15","2023-03-22","Triticale","2022-09-21","2023-04-20",7030.621172,2005.249344,71.47834744,49.37,39.02845758,-76.88999745,"4456-4584 4950.xlsx",NA,NA,2.1743431,16.3714962,23.7043743,42.6714478,35.12200535,2.619439392
"1116","BARC","2022-2023","2_32A","16","2022-11-21","Triticale","2022-09-20","2023-04-24",8549.431321,1543.307087,81.94842407,93.05,39.03125597,-76.88587143,"PSA-N_Decomp.xlsx",64.75,33.06,2.19,16.22,22.19,39.6,32.43,2.5952
"1216","BARC","2022-2023","2_32A","16","2022-12-19","Triticale","2022-09-20","2023-04-24",3783.027122,1112.860892,70.58279371,59.23,39.03125597,-76.88587143,"PSA-N_Decomp.xlsx",70.82,27.01,2.17,10.41,20.78,33.89,45.36,1.6656
"0216","BARC","2021-2022","2_32A","16","2022-02-11","Triticale","2021-09-29","2022-04-21",4244.969379,1305.336833,69.2497939,36.98,39.03152,-76.8884,"FQ_5_2_22_JJ22-10251.csv",68.96411114,28.29032795,2.745560915,14.2914391,18.2678146,34.5391159,43.05361521,2.286630256
"0316","BARC","2022-2023","2_32A","16","2023-03-22","Triticale","2022-09-20","2023-04-24",4638.670166,1219.59755,73.7080347,56.76,39.03125597,-76.88587143,"4456-4584 4950.xlsx",NA,NA,1.922951,19.4955597,21.9047318,41.2902412,32.30387688,3.119289552
"1117","BARC","2022-2023","2_32A","17","2022-11-21","Triticale","2022-09-20","2023-04-24",4953.630796,1049.868766,78.80607559,86.34,39.03094162,-76.88655495,"PSA-N_Decomp.xlsx",72.85,25.07,2.08,16.7,17.89,32.44,39.67,2.672
"1217","BARC","2022-2023","2_32A","17","2022-12-19","Triticale","2022-09-20","2023-04-24",4918.635171,1380.577428,71.93169691,59.94,39.03094162,-76.88655495,"PSA-N_Decomp.xlsx",74.94,22.83,2.23,11.78,20.72,30.72,46.23,1.8848
"0217","BARC","2021-2022","2_32A","17","2022-02-11","Triticale","2021-09-29","2022-04-21",4017.497813,1284.339458,68.03135889,18.60333333,39.03115,-76.8883,"FQ_5_2_22_JJ22-10251.csv",66.06098818,31.31812798,2.620883845,12.835166,20.3326454,37.464325,41.03279035,2.05362656
"0317","BARC","2022-2023","2_32A","17","2023-03-22","Triticale","2022-09-20","2023-04-24",4500.437445,1279.090114,71.5785381,53.23,39.03094162,-76.88655495,"4456-4584 4950.xlsx",NA,NA,2.2446799,17.3470764,23.0387764,42.3356895,34.00747227,2.775532224
"1118","BARC","2022-2023","2_32A","18","2022-11-21","Triticale","2022-09-20","2023-04-24",4633.420822,951.8810149,79.45619335,83.74,39.03125533,-76.8872609,"PSA-N_Decomp.xlsx",72.27,25.48,2.25,17.05,18.06,33.31,37.64,2.728
"1218","BARC","2022-2023","2_32A","18","2022-12-19","Triticale","2022-09-20","2023-04-24",5291.338583,1420.822397,73.14814815,44.9,39.03125533,-76.8872609,"PSA-N_Decomp.xlsx",73.65,24.44,1.91,13.19,20.76,32.12,42.74,2.1104
"0218","BARC","2021-2022","2_32A","18","2022-02-11","Triticale","2021-09-29","2022-04-21",2594.925634,939.6325459,63.78961564,17.61,39.03116,-76.8877,"FQ_5_2_22_JJ22-10251.csv",64.06140817,32.93297756,3.005614271,11.0574799,22.5450497,39.6113167,39.39798587,1.769196784
"0318","BARC","2022-2023","2_32A","18","2023-03-22","Triticale","2022-09-20","2023-04-24",5774.278215,1547.68154,73.1969697,51.61,39.03125533,-76.8872609,"4456-4584 4950.xlsx",NA,NA,2.019031,17.197401,23.2592831,41.421524,34.13265088,2.75158416
"1119","BARC","2022-2023","2_32A","19","2022-11-21","Triticale","2022-09-20","2023-04-24",4857.392826,999.1251094,79.43083573,84.81,39.03145192,-76.88765631,"PSA-N_Decomp.xlsx",70.48,27.42,2.09,16.16,19.57,34.85,37.08,2.5856
"1219","BARC","2022-2023","2_32A","19","2022-12-19","Triticale","2022-09-20","2023-04-24",NA,1160.104987,NA,42.57,39.03145192,-76.88765631,"PSA-N_Decomp.xlsx",70.58,27.02,2.4,11.01,21.93,34.31,43.92,1.7616
"0219","BARC","2021-2022","2_32A","19","2022-02-11","Triticale","2021-09-29","2022-04-21",4096.23797,1301.83727,68.21870995,13.45888889,39.03117,-76.8872,"FQ_5_2_22_JJ22-10251.csv",64.51988363,32.49526713,2.984849241,11.762722,22.5841694,39.5287132,37.84625152,1.88203552
"0319","BARC","2022-2023","2_32A","19","2023-03-22","Triticale","2022-09-20","2023-04-24",4419.947507,1151.35608,73.95091053,47.88,39.03145192,-76.88765631,"4456-4584 4950.xlsx",NA,NA,2.093677,17.9118958,23.3110275,42.0818138,33.37712847,2.865903328
"1102","BARC","2022-2023","ND_5","02","2022-11-21","CerealRye","2022-10-10","2023-08-11",687.664042,146.9816273,78.6259542,25.28,39.02824112,-76.93742117,"PSA-N_Decomp.xlsx",80.73,15.65,3.62,27.43,13.67,26.99,31.92,4.3888
"1202","BARC","2022-2023","ND_5","02","2022-12-19","CerealRye","2022-10-10","2023-08-11",1186.351706,334.208224,71.82890855,42.51,39.02824112,-76.93742117,"PSA-N_Decomp.xlsx",80.52,16,3.48,21.68,16.41,27.25,36.93,3.4688
"0302","BARC","2022-2023","ND_5","02","2023-03-22","CerealRye","2022-10-10","2023-08-11",3492.56343,1051.618548,69.88977956,28.71,39.02824112,-76.93742117,"4456-4584 4950.xlsx",NA,NA,2.966913,13.1079311,21.5828552,36.2631721,43.06284795,2.097268976
"0502","BARC","2022-2023","ND_5","02","2023-05-12","CerealRye","2022-10-10","2023-08-11",15657.04287,4131.233596,73.61421547,35.73,39.02824112,-76.93742117,"4456-4584 4950.xlsx",NA,NA,5.177527,4.6616931,41.7368584,72.9521332,22.11338012,0.745870896
"0202","BARC","2021-2022","SD_5","02","2022-02-11","CrimsonClover-CerealRye","2021-09-20","2022-06-24",936.1329834,409.4488189,56.26168224,8.618888889,39.01365,-76.9454,"FQ_5_2_22_JJ22-10251.csv",67.55095567,26.50651537,5.942528963,13.5986786,27.5745029,39.2113113,29.76771459,2.175788576
"0502","BARC","2021-2022","SD_5","02","2022-05-02","CrimsonClover-CerealRye","2021-09-20","2022-06-24",17492.56343,3744.531934,78.59357807,71.18166667,39.01365,-76.9454,"FQ_5_2_22_JJ22-10251.csv",44.55,48.07,7.38,10.59,40.58,57.08,28.71,1.6944
"1120","BARC","2022-2023","2_32A","20","2022-11-21","Triticale","2022-09-20","2023-04-24",4047.244094,881.8897638,78.21011673,NA,39.03144915,-76.8869202,"PSA-N_Decomp.xlsx",71.01,26.62,2.37,17.66,19.39,34.61,35.13,2.8256
"1220","BARC","2022-2023","2_32A","20","2022-12-19","Triticale","2022-09-20","2023-04-24",3193.350831,957.1303587,70.02739726,34.33,39.03144915,-76.8869202,"PSA-N_Decomp.xlsx",73.69,24.15,2.15,10.78,19.5,30.87,48.87,1.7248
"0220","BARC","2021-2022","2_32A","20","2022-02-11","Triticale","2021-09-29","2022-04-21",3091.863517,1095.36308,64.57272213,10.55111111,39.03153,-76.887,"FQ_5_2_22_JJ22-10251.csv",69.02792941,28.23241474,2.739655856,12.6448708,19.2072964,34.4329491,44.95730774,2.023179328
"0320","BARC","2022-2023","2_32A","20","2023-03-22","Triticale","2022-09-20","2023-04-24",4283.464567,1109.36133,74.10130719,42.37,39.03144915,-76.8869202,"4456-4584 4950.xlsx",NA,NA,1.997767,18.4764366,22.1772881,40.7840691,34.43379524,2.956229856
"1121","BARC","2022-2023","1_37","21","2022-11-21","Wheat","2022-10-21","2023-07-05",1133.858268,292.2134733,74.22839506,NA,39.02289797,-76.89842489,"PSA-N_Decomp.xlsx",79.19,17.17,3.65,26.24,15.14,27.26,35.01,4.1984
"1221","BARC","2022-2023","1_37","21","2022-12-19","Wheat","2022-10-21","2023-07-05",936.1329834,274.7156605,70.65420561,32.82,39.02289797,-76.89842489,"PSA-N_Decomp.xlsx",81.61,15.48,2.91,21.81,12.55,24.33,43.23,3.4896
"0321","BARC","2022-2023","1_37","21","2023-03-22","Wheat","2022-10-21","2023-07-05",3616.7979,1020.122485,71.79487179,47.09,39.02289797,-76.89842489,"4456-4584 4950.xlsx",NA,NA,2.3234489,18.107523,19.8370113,35.691925,38.80167985,2.89720368
"0521","BARC","2022-2023","1_37","21","2023-05-12","Wheat","2022-10-21","2023-07-05",25734.03325,7137.35783,72.26490787,89.07,39.02289797,-76.89842489,"4456-4584 4950.xlsx",NA,NA,4.8726048,10.6158752,36.5247231,64.0726166,23.35993846,1.698540032
"0221","BARC","2021-2022","2_36","21","2022-02-11","Barley","2021-10-02","2022-06-06",2883.639545,909.8862642,68.44660194,20.59666667,39.03106,-76.883,"FQ_5_2_22_JJ22-10251.csv",63.09952921,33.38404004,3.516430756,18.7579803,21.190567,40.4186821,30.84294605,3.001276848
"0521","BARC","2021-2022","2_36","21","2022-05-02","Barley","2021-10-02","2022-06-06",23657.04287,5914.260717,75,82.23667,39.03106,-76.883,"FQ_5_2_22_JJ22-10251.csv",40.37,55.55,4.08,9.05,33.85,61.52,28.27,1.448
"1122","BARC","2022-2023","1_37","22","2022-11-21","Wheat","2022-10-21","2023-07-05",675.4155731,152.2309711,77.4611399,NA,39.02265497,-76.89884695,"PSA-N_Decomp.xlsx",80.68,16.27,3.05,26,13.99,26.42,35.22,4.16
"1222","BARC","2022-2023","1_37","22","2022-12-19","Wheat","2022-10-21","2023-07-05",1156.605424,341.2073491,70.49924357,15.75,39.02265497,-76.89884695,"PSA-N_Decomp.xlsx",82.05,15.47,2.49,18.8,13.44,23.56,47.8,3.008
"0322","BARC","2022-2023","1_37","22","2023-03-22","Wheat","2022-10-21","2023-07-05",2295.713036,615.9230096,73.17073171,42.84,39.02265497,-76.89884695,"4456-4584 4950.xlsx",NA,NA,2.091047,21.7630463,19.7491798,37.9371948,31.21017714,3.482087408
"0522","BARC","2022-2023","1_37","22","2023-05-12","Wheat","2022-10-21","2023-07-05",32012.24847,8323.709536,73.99836021,87.87,39.02265497,-76.89884695,"4456-4584 4950.xlsx",NA,NA,4.689959,10.6700802,34.3621407,62.0590591,26.56251794,1.707212832
"0222","BARC","2021-2022","2_36","22","2022-02-11","Barley","2021-10-02","2022-06-06",1786.526684,621.1723535,65.2301665,23.09666667,39.03141,-76.883,"FQ_5_2_22_JJ22-10251.csv",58.72024715,36.45176056,4.827992286,20.3192577,26.7784863,45.0657806,19.97983014,3.251081232
"0522","BARC","2021-2022","2_36","22","2022-05-02","Barley","2021-10-02","2022-06-06",13573.05337,3102.362205,77.14322547,65.33833,39.03141,-76.883,"FQ_5_2_22_JJ22-10251.csv",35.7,60.43,3.87,9.81,36.05,65.92,22.18,1.5696
"1123","BARC","2022-2023","1_37","23","2022-11-21","Wheat","2022-10-21","2023-07-05",843.3945757,188.976378,77.593361,NA,39.02261056,-76.89952085,"PSA-N_Decomp.xlsx",79.9,17.36,2.74,26.35,13.94,27.01,34.53,4.216
"1223","BARC","2022-2023","1_37","23","2022-12-19","Wheat","2022-10-21","2023-07-05",869.6412948,250.2187227,71.22736419,17.68,39.02261056,-76.89952085,"PSA-N_Decomp.xlsx",81.59,15.6,2.81,18.83,13.44,22.86,50.08,3.0128
"0323","BARC","2022-2023","1_37","23","2023-03-22","Wheat","2022-10-21","2023-07-05",3312.335958,915.135608,72.37189646,39.67,39.02261056,-76.89952085,"4456-4584 4950.xlsx",NA,NA,2.0828371,20.2382545,20.1453495,37.1970177,33.84606724,3.23812072
"0523","BARC","2022-2023","1_37","23","2023-05-12","Wheat","2022-10-21","2023-07-05",27609.79878,8005.249344,71.00576716,NA,39.02261056,-76.89952085,"4456-4584 4950.xlsx",NA,NA,4.3977098,9.253746,34.6769753,61.2954407,28.50570535,1.48059936
"0223","BARC","2021-2022","2_36","23","2022-02-11","Barley","2021-10-02","2022-06-06",5055.11811,1562.554681,69.0896504,43.79222222,39.03178,-76.8826,"FQ_5_2_22_JJ22-10251.csv",63.2069831,33.51078414,3.282232753,19.2328072,20.8762741,40.2570343,30.7338881,3.077249152
"0523","BARC","2021-2022","2_36","23","2022-05-02","Barley","2021-10-02","2022-06-06",29709.53631,6974.628171,76.52394134,86.28333,39.03178,-76.8826,"FQ_5_2_22_JJ22-10251.csv",36.18,59.23,4.58,8.59,38.06,65.59,24.37,1.3744
"1124","BARC","2022-2023","1_37","24","2022-11-21","Wheat","2022-10-21","2023-07-05",773.4033246,173.2283465,77.60180995,NA,39.0220777,-76.89947041,"PSA-N_Decomp.xlsx",74.53,22.56,2.91,25.94,15.12,31.13,31.43,4.1504
"1224","BARC","2022-2023","1_37","24","2022-12-19","Wheat","2022-10-21","2023-07-05",815.3980752,257.2178478,68.45493562,19.79,39.0220777,-76.89947041,"PSA-N_Decomp.xlsx",79.63,17.93,2.44,18.11,15.1,25.5,46.67,2.8976
"0324","BARC","2022-2023","1_37","24","2023-03-22","Wheat","2022-10-21","2023-07-05",2916.885389,815.3980752,72.04559088,33.47,39.0220777,-76.89947041,"4456-4584 4950.xlsx",NA,NA,2.2606239,19.558094,19.7282219,37.5519066,35.47285386,3.12929504
"0524","BARC","2022-2023","1_37","24","2023-05-12","Wheat","2022-10-21","2023-07-05",24423.44707,6694.663167,72.58919616,89.18,39.0220777,-76.89947041,"4456-4584 4950.xlsx",NA,NA,4.4509902,11.25811,34.6380997,62.65411,24.8274335,1.8012976
"0224","BARC","2021-2022","2_36","24","2022-02-11","Barley","2021-10-02","2022-06-06",2052.493438,587.9265092,71.35549872,20.13333333,39.03142,-76.8826,"FQ_5_2_22_JJ22-10251.csv",64.41787321,31.43716676,4.144960032,22.0851841,21.4345894,39.9417496,25.78430577,3.533629456
"0524","BARC","2021-2022","2_36","24","2022-05-02","Barley","2021-10-02","2022-06-06",20645.66929,4654.418198,77.45571659,75.88333,39.03142,-76.8826,"FQ_5_2_22_JJ22-10251.csv",40.02,56.11,3.87,9.47,35.1,61.74,26.69,1.5152
"1125","BARC","2022-2023","1_37","25","2022-11-21","Wheat","2022-10-21","2023-07-05",967.6290464,258.967629,73.23688969,NA,39.02239796,-76.89844707,"PSA-N_Decomp.xlsx",80.59,17.12,2.29,25.13,13.1,26.16,36.92,4.0208
"1225","BARC","2022-2023","1_37","25","2022-12-19","Wheat","2022-10-21","2023-07-05",720.9098863,216.9728784,69.90291262,28.27,39.02239796,-76.89844707,"PSA-N_Decomp.xlsx",80.03,17.45,2.52,20.47,14.68,26.05,42.4,3.2752
"0325","BARC","2022-2023","1_37","25","2023-03-22","Wheat","2022-10-21","2023-07-05",4402.449694,1114.610674,74.68203498,65.03,39.02239796,-76.89844707,"4456-4584 4950.xlsx",NA,NA,2.005064,19.1423855,22.5858364,39.3795891,33.18641464,3.06278168
"0525","BARC","2022-2023","1_37","25","2023-05-12","Wheat","2022-10-21","2023-07-05",28769.90376,8083.989501,71.90122856,91.19,39.02239796,-76.89844707,"4456-4584 4950.xlsx",NA,NA,4.071249,10.2108822,34.544239,62.4553757,26.5308695,1.633741152
"0225","BARC","2021-2022","2_36","25","2022-02-11","Barley","2021-10-02","2022-06-06",762.9046369,307.9615048,59.63302752,14.04333333,39.03088,-76.8833,"FQ_5_2_22_JJ22-10251.csv",66.37454613,29.82384193,3.801611941,24.8811722,18.6151867,37.4550629,27.6750315,3.980987552
"0525","BARC","2021-2022","2_36","25","2022-05-02","Barley","2021-10-02","2022-06-06",21282.58968,4596.675416,78.4017101,72.04667,39.03088,-76.8833,"FQ_5_2_22_JJ22-10251.csv",42.44,53.24,4.32,10.88,35.11,59.09,26.19,1.7408
"0226","BARC","2021-2022","2_32C","26","2022-02-11","CerealRye","2021-10-02","2022-07-01",2612.423447,978.127734,62.55860683,10.10888889,39.02808,-76.8892,"FQ_5_2_22_JJ22-10251.csv",69.70967033,26.82749547,3.462834198,12.1190777,18.2416363,34.5709877,42.96940004,1.939052432
"0526","BARC","2021-2022","2_32C","26","2022-05-02","CerealRye","2021-10-02","2022-07-01",23888.014,5123.35958,78.55259303,89.43667,39.02808,-76.8892,"FQ_5_2_22_JJ22-10251.csv",38.54,57.35,4.11,7.55,35.59,63.15,26.65,1.208
