"","Year","State","Site","Species","Cultivar","GS.Zadoks","Sampling.date","Block","YIELD.Mg.ha","CP","ADF","aNDF","NDFD48","RFQ.x","Account.","Sample.","Date_Processed","Sampled_By","Sampled_For","Description1","Product_Type","Test_Mode","Moisture","Dry_Matter","pH","AD.ICP","ND.ICP_w.oNa2SO3","ND.ICP_w.Na2SO3","SP.CP","aNDFom","Lignin","uNDFom48","uNDFom240","NDFD240","WSC.Sugar.","ESC.Sugar.","Starch","EE.Fat.","TFA.Fat.","Ash","Ca","P","Mg","K","S","Adj_CP","NFC","TDN_ADF","NEL3x_ADF","NEG_ADF","NEM_ADF","TDN_OARDC","NEL3x_OARDC","NEG_OARDC","NEM_OARDC","TDN_Milk2013","NEL3x_Milk2013","NEM_Milk2013","NEG_Milk2013","Milk.Ton_Milk2013","RFV","RFQ.y"
"48",2015,"NY","Musgrave","Barley","Verdant",31,"5/5/15","Blk3",0.997940308,21.7,22.56,40.2,74.43,195.6252021,7592,116060046431,"6/22/2016","Cornell University","MUSGRAVE 707","B1 Date2 Blk3",7,"N9",8.57,91.43,7.12,0.77,3.47,3.64,36.04,39.07,2.45,9.99,6.58,83.16,10.88,9.21,4.12,3.09,1.85,8.96,0.5,0.46,0.25,4.01,0.28,21.7,31.06,69.19,71.6,39.3,65.94,68.84,71.21,49.27,77.13,68.96,76.07,77.02,49.17,3816,165.33,209.89
"49",2015,"NY","Musgrave","Barley","Verdant",31,"5/5/15","Blk4",0.33465976,21.72,21.12,37.73,68.23,193.5489812,7592,116060046432,"6/22/2016","Cornell University","MUSGRAVE 708","B1 Date2 Blk4",7,"N9",8.87,91.13,6.94,0.7,3.48,3.44,36.83,36.67,2.53,11.65,8.16,77.75,12.86,9.37,4.94,3.05,1.99,7.89,0.53,0.42,0.26,3.37,0.27,21.72,34.17,69.63,72.09,40.33,67.07,70.61,73.18,51.42,79.57,69.34,77.97,77.55,49.64,3893,178.6,210.62
"50",2015,"NY","Musgrave","Barley","Valor",32,"5/5/15","Blk1",0.606916799,26.15,22.22,40.15,74.63,188.8497863,7592,116060046459,"6/22/2016","Cornell University","MUSGRAVE 737","B2 Date2 Blk1",7,"N9",8.76,91.24,6.88,0.66,4.18,3.65,46.12,39.02,2.41,9.9,6.24,84.01,8.13,6.1,2.13,2.53,1.4,9.58,0.58,0.51,0.26,4.09,0.32,26.15,26.5,69.3,71.72,40.75,67.55,67.99,70.26,50.04,78.01,67.67,74.28,77.1,49.24,3702,165.93,206.83
"51",2015,"NY","Musgrave","Barley","Valor",32,"5/5/15","Blk2",0.801170434,25.04,21.86,40.16,72.71,183.8311912,7592,116060046460,"6/22/2016","Cornell University","MUSGRAVE 738","B2 Date2 Blk2",7,"N9",8.44,91.56,7.3,0.78,4.01,4.12,37.9,39.03,2.15,10.65,7.62,80.48,9.15,6.86,2.46,2.9,1.72,9.92,0.55,0.5,0.27,4.15,0.31,25.04,27.41,69.41,71.84,40.39,67.15,68.47,70.8,50.14,78.12,67.4,74.38,76.31,48.54,3694,166.58,202.54
"52",2015,"NY","Musgrave","Barley","Valor",32,"5/5/15","Blk3",2.141822467,26.42,23.11,41.37,78.48,188.7221958,7592,116060046461,"6/22/2016","Cornell University","MUSGRAVE 739","B2 Date2 Blk3",7,"N9",8.89,91.11,7.25,0.84,4.23,3.96,43.15,40.2,2.35,8.65,5.07,87.39,7.3,5.49,1.35,2.64,1.29,10.58,0.58,0.54,0.28,4.54,0.32,26.42,24.47,69.02,71.41,40.34,67.09,66.54,68.65,48.34,76.07,67.34,72.85,76.76,48.95,3636,159.39,208.3
"53",2015,"NY","Musgrave","Barley","Valor",31,"5/5/15","Blk4",0.146948346,22.13,20.4,36.18,66.53,191.556896,7592,116060046462,"6/22/2016","Cornell University","MUSGRAVE 740","B2 Date2 Blk4",7,"N9",9.4,90.6,7.1,0.74,3.54,3.58,34.84,35.17,2.91,11.77,8.72,75.21,12.99,9.75,6.42,2.95,2.02,7.98,0.6,0.4,0.29,2.89,0.27,22.13,35.28,69.86,72.34,41.1,67.94,70.36,72.9,51.27,79.4,69.54,78.45,77.99,50.03,3911,187.9,215.61
"54",2015,"NY","Musgrave","Barley","P919",32,"5/5/15","Blk1",1.499175077,19.09,22.67,39.7,75.38,202.6993617,7592,116060046490,"6/22/2016","Cornell University","MUSGRAVE 769","B3 Date2 Blk1",7,"N9",9.24,90.76,6.79,0.66,3.05,2.84,37.51,38.58,2.35,9.5,6.53,83.07,13.43,8.98,4.96,2.99,1.78,8.55,0.49,0.44,0.23,3.88,0.24,19.09,33.84,69.16,71.56,38.68,65.25,69.32,71.74,48.86,76.66,69.56,76.65,76.73,48.92,3860,166.78,216.2
"55",2015,"NY","Musgrave","Barley","P919",32,"5/5/15","Blk2",0.107695021,23.65,20.47,37.23,70.57,200.5245704,7592,116060046491,"6/22/2016","Cornell University","MUSGRAVE 770","B3 Date2 Blk2",7,"N9",10.17,89.83,6.85,0.64,3.78,3.38,40.13,36.19,2.85,10.65,8.38,76.84,11.88,9.63,6,2.87,1.88,7.28,0.59,0.43,0.27,3.2,0.27,23.65,33.38,69.84,72.32,41.15,68,70.77,73.36,52.37,80.67,70.51,78.93,79.92,51.72,3972,182.09,221
"56",2015,"NY","Musgrave","Barley","P919",32,"5/5/15","Blk3",1.674305298,22.44,21.2,39.01,71.91,193.2314044,7592,116060046492,"6/22/2016","Cornell University","MUSGRAVE 771","B3 Date2 Blk3",7,"N9",8.6,91.4,6.84,0.65,3.59,3.27,41.89,37.91,2.1,10.65,7.05,81.4,11.76,8.94,4.19,2.68,1.62,8.63,0.51,0.45,0.24,3.88,0.27,22.44,31.67,69.61,72.07,40.03,66.75,69.88,72.37,50.84,78.91,68.56,76.13,76.77,48.95,3802,172.84,209.68
"57",2015,"NY","Musgrave","Barley","P919",32,"5/5/15","Blk4",0.239545934,22.94,20.28,36.95,70.76,198.7296138,7592,116060046493,"6/22/2016","Cornell University","MUSGRAVE 772","B3 Date2 Blk4",7,"N9",9.55,90.45,6.8,0.63,3.67,3.35,40.63,35.91,2.63,10.5,7.32,79.62,12.74,9.41,5.06,2.88,1.91,7.72,0.6,0.42,0.29,3.18,0.28,22.94,33.87,69.89,72.38,41.04,67.87,70.81,73.4,52.15,80.41,70.3,78.57,79.35,51.22,3951,184.17,221.53
"58",2015,"NY","Musgrave","Barley","Thoroughbred",32,"5/5/15","Blk1",0.311007116,20.52,23.42,39.92,64.59,183.6141454,7592,116060046521,"6/22/2016","Cornell University","MUSGRAVE 801","B4 Date2 Blk1",7,"N9",9.34,90.66,6.49,0.71,3.28,2.95,44.49,38.8,2.94,13.74,9.68,75.05,12.03,8.74,4.91,2.92,1.56,8.2,0.56,0.42,0.24,3.36,0.25,20.52,32.87,68.92,71.3,39.04,65.65,68.33,70.64,48.2,75.91,66.4,75.28,73.02,45.64,3691,164.87,186.23
"59",2015,"NY","Musgrave","Barley","Thoroughbred",31,"5/5/15","Blk2",0.740780703,25.21,21.87,39.34,69.53,181.0646558,7592,116060046522,"6/22/2016","Cornell University","MUSGRAVE 802","B4 Date2 Blk2",7,"N9",8.67,91.33,7.15,0.82,4.03,4.03,38.91,38.23,2.5,11.65,6.57,82.81,8.97,6.73,3.52,2.95,1.75,9.6,0.57,0.49,0.27,3.93,0.3,25.21,28.24,69.41,71.84,40.78,67.58,68.36,70.67,50.06,78.02,67.15,74.8,76.03,48.3,3698,169.9,199.11
"60",2015,"NY","Musgrave","Barley","Thoroughbred",32,"5/5/15","Blk3",0.930505108,25.76,20.81,38.16,73.98,187.4874789,7592,116060046523,"6/22/2016","Cornell University","MUSGRAVE 803","B4 Date2 Blk3",7,"N9",8.46,91.54,7.17,0.84,4.12,4.03,39.98,37.09,2.45,9.65,5.8,84.36,8.94,6.7,3.36,2.9,1.74,9.89,0.57,0.49,0.28,4.07,0.32,25.76,28.55,69.73,72.2,41.45,68.32,68.45,70.77,50.38,78.39,68.49,75.39,78.07,50.1,3769,176.94,216.42
"61",2015,"NY","Musgrave","Barley","Thoroughbred",32,"5/5/15","Blk4",0.433799569,22.18,21.58,38.54,68.9,190.2456055,7592,116060046524,"6/22/2016","Cornell University","MUSGRAVE 804","B4 Date2 Blk4",7,"N9",9.1,90.9,6.94,0.78,3.55,3.61,37.15,37.46,2.67,11.65,8.69,76.8,11.6,9.61,5.51,2.88,1.76,8.41,0.54,0.43,0.26,3.43,0.26,22.18,32.8,69.5,71.94,40.15,66.88,69.33,71.75,50.03,78,68.45,76.67,76.52,48.74,3814,173.8,205.46
"62",2015,"NY","Musgrave","Cereal.rye","Huron",34,"5/5/15","Blk1",1.063865765,20.98,26.67,49.62,78.19,194.2563499,7592,116060046552,"6/23/2016","Cornell University","MUSGRAVE 833","R1 Date2 Blk1",7,"N9",9.03,90.97,6.52,0.61,3.36,3.08,44.04,48.29,2.93,10.53,7.43,84.61,9.29,6.32,2.78,3.17,1.69,8.84,0.4,0.46,0.26,3.65,0.26,20.98,22.28,67.93,70.19,35.31,61.52,65.38,67.36,44.87,72.16,66.59,72.3,73.48,46.04,3598,127.79,180.72
"63",2015,"NY","Musgrave","Cereal.rye","Huron",33,"5/5/15","Blk2",0.632079187,17.21,26.02,48.02,76.14,202.6239401,7592,116060046553,"6/23/2016","Cornell University","MUSGRAVE 834","R1 Date2 Blk2",7,"N9",8.77,91.23,6.28,0.56,2.75,2.59,40.44,46.65,3.08,11.13,8.3,82.21,13.24,6.92,4.78,3.25,1.89,7.54,0.37,0.39,0.24,3.15,0.21,17.21,28.3,68.12,70.41,34.7,60.85,66.93,69.08,45.27,72.61,67.96,74.77,73.78,46.31,3744,133,184.97
"64",2015,"NY","Musgrave","Cereal.rye","Huron",33,"5/5/15","Blk3",1.854971243,20.48,23.48,45.65,76.98,203.9587622,7592,116060046554,"6/23/2016","Cornell University","MUSGRAVE 835","R1 Date2 Blk3",7,"N9",8.72,91.28,6.48,0.53,3.28,2.9,42.92,44.35,2.69,10.21,7.7,82.64,12.18,6.74,3.95,3.07,1.82,7.71,0.39,0.43,0.25,3.49,0.25,20.48,27.54,68.9,71.28,36.73,63.08,68.19,70.48,48.12,75.83,68.78,75.46,76.26,48.51,3794,143.96,195.4
"65",2015,"NY","Musgrave","Cereal.rye","Huron",32,"5/5/15","Blk4",0.41568265,20.18,26.66,49.62,80.41,206.6572887,7592,116060046555,"6/23/2016","Cornell University","MUSGRAVE 836","R1 Date2 Blk4",7,"N9",9.25,90.75,6.23,0.52,3.23,2.79,48.12,48.09,3.03,9.42,7.22,84.99,9.91,6.04,3.22,3.25,1.64,7.87,0.39,0.44,0.24,3.39,0.25,20.18,24.01,67.93,70.19,35.05,61.23,66.15,68.21,45.53,72.91,68.3,73.85,75.47,47.81,3713,127.81,189.1
"66",2015,"NY","Musgrave","Cereal.rye","Spooner",34,"5/5/15","Blk1",0.90081349,18.87,26.68,49.28,77.75,199.9328821,7592,116060046583,"6/23/2016","Cornell University","MUSGRAVE 865","R2 Date2 Blk1",7,"N9",9.2,90.8,6.08,0.43,3.02,2.52,47.8,47.87,2.81,10.65,8.31,82.64,11.29,6.15,3.51,3.24,1.69,8.09,0.35,0.46,0.23,3.82,0.23,18.87,25,67.92,70.18,34.75,60.9,66.46,68.56,45.42,72.78,67.22,73.3,73.45,46.02,3660,128.85,182.78
"67",2015,"NY","Musgrave","Cereal.rye","Spooner",33,"5/5/15","Blk2",1.03568389,21.43,26.28,48.55,77.61,195.0091467,7592,116060046584,"6/23/2016","Cornell University","MUSGRAVE 866","R2 Date2 Blk2",7,"N9",9.14,90.86,6.16,0.54,3.43,2.81,49.7,47.17,2.78,10.56,7.86,83.34,9.32,6.17,3.05,3.24,1.58,8.66,0.39,0.49,0.24,3.94,0.25,21.43,22.97,68.04,70.32,35.87,62.13,66.02,68.07,45.86,73.27,66.7,72.6,73.81,46.34,3614,131.02,182.9
"68",2015,"NY","Musgrave","Cereal.rye","Spooner",34,"5/5/15","Blk3",1.873088163,18.12,26.63,49.09,79.72,207.095977,7592,116060046585,"6/23/2016","Cornell University","MUSGRAVE 867","R2 Date2 Blk3",7,"N9",9.08,90.92,6,0.42,2.9,2.31,48.68,47.69,3.08,9.67,6.95,85.43,12.72,7.55,3.49,3.06,1.62,7.86,0.37,0.43,0.23,3.59,0.22,18.12,26.02,67.93,70.2,34.58,60.71,66.1,68.16,44.68,71.95,68.11,73.83,74.34,46.81,3707,128.92,189.15
"69",2015,"NY","Musgrave","Cereal.rye","Spooner",33,"5/5/15","Blk4",0.514319211,20.05,23.86,41.46,72.13,193.9619621,7592,116060046586,"6/23/2016","Cornell University","MUSGRAVE 868","R2 Date2 Blk4",7,"N9",8.84,91.16,6.47,0.64,3.21,2.94,44.44,40.29,2.34,11.23,7.8,80.64,11.37,8.5,4.09,3.3,1.77,8.51,0.48,0.44,0.22,3.75,0.25,20.05,31.32,68.79,71.15,38.27,64.79,68.97,71.35,48.82,76.63,67.96,75.5,74.97,47.36,3763,157.52,198.39
"70",2015,"NY","Musgrave","Cereal.rye","Aroostook",33,"5/5/15","Blk1",1.364807925,21.16,25.93,47.65,76.54,189.6909206,7592,116060046613,"6/23/2016","Cornell University","MUSGRAVE 897","R3 Date2 Blk1",7,"N9",8.76,91.24,6.61,0.58,3.39,3.27,39.37,46.29,2.95,10.86,7.82,83.11,10.91,7.19,2.41,3.12,1.91,9.32,0.45,0.47,0.27,3.76,0.26,21.16,23.59,68.15,70.44,36.14,62.44,65.78,67.8,45.47,72.83,66.56,72.69,73.54,46.1,3612,134.2,182.98
"71",2015,"NY","Musgrave","Cereal.rye","Aroostook",34,"5/5/15","Blk2",0.889238792,19.52,28.54,51.55,79.76,199.0532568,7592,116060046614,"6/23/2016","Cornell University","MUSGRAVE 898","R3 Date2 Blk2",7,"N9",9.3,90.7,5.89,0.45,3.12,2.42,50.46,50.29,3.13,10.18,7.24,85.6,10.66,5.42,2.63,3.28,1.62,8.35,0.37,0.46,0.23,3.67,0.22,19.52,21.64,67.34,69.54,34.06,60.14,64.84,66.75,43.69,70.84,66.74,72.05,73.06,45.67,3592,120.42,179.52
"72",2015,"NY","Musgrave","Cereal.rye","Aroostook",34,"5/5/15","Blk3",1.736204772,18.21,28.04,50.01,78.67,196.5308797,7592,116060046615,"6/23/2016","Cornell University","MUSGRAVE 899","R3 Date2 Blk3",7,"N9",9.7,90.3,6.19,0.48,2.91,2.65,43.05,48.58,3.33,10.36,7.79,83.96,11.85,6.22,3.12,3.16,1.81,8.77,0.4,0.43,0.25,3.52,0.22,18.21,24.28,67.49,69.71,34.24,60.34,64.78,66.69,43.08,70.15,66.87,72.54,72.7,45.35,3617,124.76,181.76
"73",2015,"NY","Musgrave","Cereal.rye","Aroostook",33,"5/5/15","Blk4",1.579191471,19.45,26.93,48.86,77.5,199.2785883,7592,116060046616,"6/23/2016","Cornell University","MUSGRAVE 900","R3 Date2 Blk4",7,"N9",9.16,90.84,6.16,0.44,3.11,2.6,45.66,47.47,3.15,10.68,7.36,84.5,11.76,6.21,3.18,3.12,1.78,8.08,0.4,0.44,0.24,3.51,0.23,19.45,24.82,67.84,70.1,35.11,61.29,66.1,68.16,45.22,72.56,67.39,73.59,73.93,46.44,3677,129.52,183.58
"74",2015,"NY","Musgrave","Cereal.rye","LakeviewVNS",34,"5/5/15","Blk1",2.27367338,17.61,27.52,51.3,82.18,208.3033639,7592,116060046644,"6/23/2016","Cornell University","MUSGRAVE 929","R4 Date2 Blk1",7,"N9",9.18,90.82,6.01,0.43,2.82,2.19,49.97,49.83,2.89,8.88,6.24,87.48,12.08,5.12,3.07,3.12,1.53,8.28,0.34,0.43,0.23,3.66,0.21,17.61,23.94,67.66,69.89,33.53,59.56,65.28,67.24,43.46,70.57,67.8,72.61,73.7,46.24,3644,122.37,187.44
"75",2015,"NY","Musgrave","Cereal.rye","LakeviewVNS",33,"5/5/15","Blk2",0.864579652,20.57,24.66,46.87,76.61,197.2922595,7592,116060046645,"6/23/2016","Cornell University","MUSGRAVE 930","R4 Date2 Blk2",7,"N9",8.85,91.15,6.57,0.55,3.29,3.11,40.4,45.54,2.54,10.65,8.36,81.64,11.49,7.52,3.42,3.37,1.98,8.39,0.4,0.45,0.25,3.61,0.25,20.57,25.63,68.55,70.88,36.27,62.57,67.7,69.94,47.57,75.2,67.83,74.35,75.02,47.4,3720,138.3,188.37
"76",2015,"NY","Musgrave","Cereal.rye","LakeviewVNS",33,"5/5/15","Blk3",1.176593263,22.3,23.43,44.8,75.63,194.8513618,7592,116060046646,"6/23/2016","Cornell University","MUSGRAVE 931","R4 Date2 Blk3",7,"N9",9.08,90.92,6.4,0.51,3.57,2.84,48.39,43.53,2.58,10.61,6.69,84.63,11,6.61,3.26,3.09,1.69,8.59,0.44,0.47,0.26,3.79,0.27,22.3,25.73,68.92,71.3,37.64,64.09,67.64,69.87,48.18,75.9,67.5,74.11,75.28,47.64,3698,146.78,192.04
"77",2015,"NY","Musgrave","Cereal.rye","LakeviewVNS",32,"5/5/15","Blk4",0.537468608,22.23,23.92,46.13,76.97,199.4597722,7592,116060046647,"6/23/2016","Cornell University","MUSGRAVE 932","R4 Date2 Blk4",7,"N9",9.14,90.86,6.72,0.6,3.56,3.33,40.94,44.82,2.57,10.32,6.71,85.03,10.14,7.59,3.59,3.3,1.91,8.12,0.43,0.46,0.27,3.62,0.27,22.23,25.25,68.77,71.13,37.09,63.48,68.05,70.33,48.63,76.4,68.38,74.93,76.47,48.68,3760,141.63,192.57
"78",2015,"NY","Musgrave","Triticale","TriCal815",32,"5/5/15","Blk1",1.14589515,17.99,23.31,42.27,74.34,205.579818,7592,116060046675,"6/23/2016","Cornell University","MUSGRAVE 961","T1 Date2 Blk1",7,"N9",8.96,91.04,6.18,0.49,2.88,2.43,43.8,41.08,2.84,10.54,7.87,80.84,15.08,7.32,4.56,2.95,1.89,7.48,0.45,0.37,0.25,3.09,0.22,17.99,32.99,68.96,71.34,37.28,63.69,69.01,71.4,48.13,75.84,69.39,76.91,76.05,48.32,3869,155.74,203.89
"79",2015,"NY","Musgrave","Triticale","TriCal815",32,"5/5/15","Blk2",0.542501085,16.75,23.16,39.34,69.81,200.4914373,7592,116060046676,"6/23/2016","Cornell University","MUSGRAVE 962","T1 Date2 Blk2",7,"N9",8.99,91.01,6.31,0.64,2.68,2.45,39.34,38.23,3.15,11.54,9.21,75.91,15.75,8.12,5.76,3.08,2.02,7.61,0.49,0.35,0.27,2.96,0.21,16.75,36.84,69,71.39,38.07,64.57,69.14,71.54,47.73,75.39,69.26,77.74,75.37,47.71,3890,167.54,206.26
"80",2015,"NY","Musgrave","Triticale","TriCal815",32,"5/5/15","Blk3",2.517748543,17.28,25.68,45.19,73.99,192.3256652,7592,116060046677,"6/23/2016","Cornell University","MUSGRAVE 963","T1 Date2 Blk3",7,"N9",9.23,90.77,5.98,0.57,2.76,2.37,48.9,43.91,2.99,11.42,8.81,79.94,13.28,7.63,3.92,3.01,1.64,8.91,0.47,0.39,0.25,3.27,0.22,17.28,29.63,68.23,70.53,35.87,62.14,66.14,68.2,44.31,71.53,66.51,73.33,71.8,44.55,3636,142.07,185.28
"81",2015,"NY","Musgrave","Triticale","TriCal815",31,"5/5/15","Blk4",0.858540679,18.56,22.16,38.78,72.57,204.2629123,7592,116060046678,"6/23/2016","Cornell University","MUSGRAVE 964","T1 Date2 Blk4",7,"N9",9.58,90.42,5.97,0.53,2.97,2.28,49.19,37.69,2.97,10.34,7.21,80.87,14.52,7.44,5.76,3.08,1.9,7.7,0.51,0.38,0.28,3.06,0.23,18.56,35.43,69.32,71.74,38.89,65.47,69.47,71.91,48.89,76.7,69.88,77.8,76.96,49.12,3914,171.6,215.77
"82",2015,"NY","Musgrave","Triticale","TriCal718",32,"5/5/15","Blk1",0.926982374,22.07,23.79,43.44,74.2,189.7116995,7592,116060046704,"6/23/2016","Cornell University","MUSGRAVE 993","T2 Date2 Blk1",7,"N9",9.08,90.92,6.23,0.49,3.53,2.9,48.39,42.21,2.78,10.89,7.76,81.62,10.06,7.31,3.46,3.06,1.84,9.22,0.5,0.44,0.28,3.53,0.27,22.07,26.56,68.81,71.18,38.12,64.63,67.25,69.44,47.64,75.29,67.13,73.95,74.69,47.12,3677,150.56,192.58
"83",2015,"NY","Musgrave","Triticale","TriCal718",32,"5/5/15","Blk2",0.205325086,20.98,22.17,39.09,69.6,191.6992419,7592,116060046705,"6/23/2016","Cornell University","MUSGRAVE 994","T2 Date2 Blk2",7,"N9",9.31,90.69,6.85,0.71,3.36,3.34,34.27,37.99,3.08,11.55,8.94,76.47,12.45,8.9,5.69,3.09,2.18,8.44,0.54,0.4,0.3,3.03,0.25,20.98,32.75,69.31,71.73,39.54,66.2,68.96,71.34,49.18,77.03,68.84,77.11,76.58,48.79,3848,170.47,205.23
"84",2015,"NY","Musgrave","Triticale","TriCal718",32,"5/5/15","Blk3",0.746819676,19.73,24.25,42.65,76.93,202.6620945,7592,116060046706,"6/23/2016","Cornell University","MUSGRAVE 995","T2 Date2 Blk3",7,"N9",9.64,90.36,5.85,0.46,3.16,2.33,51.8,41.44,3.12,9.56,6.55,84.19,11.93,6.9,4.34,2.97,1.74,8.49,0.53,0.41,0.28,3.17,0.24,19.73,29.93,68.67,71.02,37.68,64.13,67.3,69.49,46.78,74.31,68.78,75.36,75.94,48.22,3787,152.5,205.41
"85",2015,"NY","Musgrave","Triticale","TriCal718",31,"5/5/15","Blk4",0.303961647,24.59,22.18,40.77,72.76,193.113446,7592,116060046707,"6/23/2016","Cornell University","MUSGRAVE 996","T2 Date2 Blk4",7,"N9",10,90,6.16,0.48,3.93,2.96,51.2,39.1,2.89,10.65,7.42,81.02,8.83,7.67,4.4,3.14,1.76,8.39,0.56,0.48,0.29,3.46,0.27,24.59,28.12,69.31,71.73,40.01,66.73,68.73,71.09,50.41,78.42,68.51,75.97,77.61,49.69,3797,163.23,203.36
"86",2015,"NY","Musgrave","Triticale","NE426GT",32,"5/5/15","Blk1",1.661220856,19.55,24.02,45.74,75.14,198.8220832,7592,116060046734,"6/23/2016","Cornell University","MUSGRAVE 1025","T3 Date2 Blk1",7,"N9",8.71,91.29,6.44,0.43,3.13,2.72,43.17,44.44,2.6,11.05,8.13,81.71,12.41,7.01,3.86,2.74,1.73,7.96,0.39,0.42,0.24,3.52,0.24,19.55,28.04,68.74,71.1,36.38,62.7,68.02,70.3,47.59,75.23,67.76,74.68,74.48,46.93,3731,142.56,188.8
"87",2015,"NY","Musgrave","Triticale","NE426GT",32,"5/5/15","Blk2",1.049774827,21.92,22.83,41.43,74.64,196.615883,7592,116060046735,"6/23/2016","Cornell University","MUSGRAVE 1026","T3 Date2 Blk2",7,"N9",9.1,90.9,6.38,0.54,3.51,2.9,45.57,40.26,2.78,10.21,7.19,82.14,11.18,7.73,4.49,2.87,1.8,8.63,0.48,0.45,0.26,3.56,0.26,21.92,29.29,69.11,71.51,38.88,65.46,68.26,70.56,48.77,76.57,68.54,75.58,76.54,48.75,3786,159.88,204.73
"88",2015,"NY","Musgrave","Triticale","NE426GT",32,"5/5/15","Blk3",1.474012689,20.53,23.02,43.32,70.73,197.0694775,7592,116060046736,"6/23/2016","Cornell University","MUSGRAVE 1027","T3 Date2 Blk3",7,"N9",9.64,90.36,6.3,0.41,3.28,2.61,45.3,42.09,2.78,12.32,7.45,82.3,12.44,7.18,4.72,2.82,1.77,7.11,0.45,0.41,0.26,3.31,0.24,20.53,30.11,69.05,71.44,37.67,64.12,69.25,71.66,49.45,77.34,68.02,76.18,75.25,47.61,3796,152.39,189.45
"89",2015,"NY","Musgrave","Triticale","NE426GT",32,"5/5/15","Blk4",0.800163938,19.5,21.86,40.53,73.24,202.4489978,7592,116060046737,"6/23/2016","Cornell University","MUSGRAVE 1028","T3 Date2 Blk4",7,"N9",8.88,91.12,6.55,0.48,3.12,2.83,39.54,39.39,2.78,10.54,7.07,82.05,14.27,8.02,5.58,2.93,2.01,7.69,0.44,0.4,0.27,3.25,0.24,19.5,33.24,69.41,71.84,38.46,65,69.68,72.14,49.54,77.44,69.72,77.5,77.14,49.28,3900,164.91,209.22
"90",2015,"NY","Musgrave","Triticale","TriMark099",32,"5/5/15","Blk1",1.173070529,18.67,23.37,41.95,69.55,191.5982015,7592,116060046764,"6/23/2016","Cornell University","MUSGRAVE 1057","T4 Date2 Blk1",7,"N9",8.86,91.14,6.3,0.54,2.99,2.45,45.31,40.76,2.86,12.41,9.13,77.6,13.69,7.23,4.27,2.88,1.8,8.12,0.46,0.39,0.26,3.34,0.23,18.67,32.1,68.94,71.32,37.63,64.08,68.29,70.6,47.51,75.14,67.27,75.39,73.44,46.01,3737,156.72,189.82
"91",2015,"NY","Musgrave","Triticale","TriMark099",32,"5/5/15","Blk2",0.43581256,18.96,22.77,39.08,69.33,197.0559119,7592,116060046765,"6/23/2016","Cornell University","MUSGRAVE 1058","T4 Date2 Blk2",7,"N9",9.42,90.58,6.41,0.63,3.03,2.65,41.56,37.98,3.19,11.65,9.24,75.67,14.12,8.11,5.42,2.92,1.92,7.79,0.54,0.39,0.29,3.1,0.22,18.96,35,69.13,71.53,38.89,65.48,68.96,71.34,48.4,76.14,68.91,77.34,75.8,48.1,3861,169.35,205.6
"92",2015,"NY","Musgrave","Triticale","TriMark099",32,"5/5/15","Blk3",2.110117858,19.83,24.41,44.5,76.27,195.8590219,7592,116060046766,"6/23/2016","Cornell University","MUSGRAVE 1059","T4 Date2 Blk3",7,"N9",8.49,91.51,6.51,0.58,3.17,2.89,42.97,43.24,2.82,10.26,7.23,83.28,12.05,7.04,2.66,2.88,1.73,8.99,0.46,0.42,0.26,3.6,0.24,19.83,28.1,68.62,70.96,36.97,63.35,66.83,68.97,46.19,73.65,67.61,74.04,74.4,46.86,3697,146.26,194.76
"93",2015,"NY","Musgrave","Triticale","TriMark099",32,"5/5/15","Blk4",0.414676154,20.15,21,38.59,69.26,198.2762409,7592,116060046767,"6/23/2016","Cornell University","MUSGRAVE 1060","T4 Date2 Blk4",7,"N9",9.11,90.89,6.63,0.58,3.22,3,38.46,37.51,2.86,11.53,8.82,76.49,13.88,8.33,5.46,2.98,2.09,7.41,0.51,0.39,0.29,3.11,0.24,20.15,34.84,69.68,72.14,39.47,66.13,70.39,72.93,50.6,78.65,69.75,78.41,77.45,49.55,3929,174.88,210.08
"94",2015,"NY","Musgrave","Barley","Verdant",37,"5/11/15","Blk1",1.294353239,18.68,28.4,49.04,80.06,193.8279553,7592,116060046433,"6/22/2016","Cornell University","MUSGRAVE 709","B1 Date3 Blk1",7,"N9",8.27,91.73,6.9,0.79,2.99,3.36,35.65,47.64,2.42,9.5,6.4,86.57,10.44,7.95,1.6,2.94,1.43,9.75,0.43,0.46,0.21,4.4,0.24,18.68,24.86,67.39,69.59,34.79,60.94,65.11,67.05,43.51,70.63,66.49,71.5,72.35,45.04,3559,126.83,185.32
"95",2015,"NY","Musgrave","Barley","Verdant",37,"5/11/15","Blk2",1.682357262,18.7,29.23,49.2,77.76,185.7120534,7592,116060046434,"6/22/2016","Cornell University","MUSGRAVE 710","B1 Date3 Blk2",7,"N9",8.35,91.65,6.89,0.9,2.99,3.38,36.26,47.8,2.58,10.63,7.5,84.31,9.37,8.12,1.21,2.85,1.25,10.04,0.46,0.48,0.21,4.54,0.24,18.7,24.59,67.13,69.3,34.72,60.86,64.15,65.99,42.26,69.24,65.12,70.42,70.46,43.35,3474,125.08,177.22
